"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2022-01-01 ~ 2022-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 부평구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"776","인천광역시 부평구 부개동","500-1","0500","0001","주공5","59.9900","202206","20","41,500","-","20","-","-","1998","부개로 11","-","중개거래","인천 부평구","-"
"777","인천광역시 부평구 삼산동","56-3","0056","0003","삼보","84.9500","202206","20","39,000","-","13","-","-","1990","후정동로 43","-","중개거래","인천 부평구","-"
"778","인천광역시 부평구 부평동","65-7","0065","0007","욱일","84.1600","202206","20","35,000","-","15","-","-","1991","부흥로243번길 39","-","중개거래","인천 부평구","-"
"779","인천광역시 부평구 부평동","135-3","0135","0003","TK리즈빌","21.1500","202206","20","11,300","-","11","-","-","2014","장제로 103-1","-","직거래","-","-"
"780","인천광역시 부평구 청천동","453","0453","0000","청천우민늘푸른아파트","59.4568","202206","20","36,000","-","16","-","-","2020","평천로141번길 11","-","중개거래","인천 부평구","-"
"781","인천광역시 부평구 부평동","409-1","0409","0001","탑클래스","58.5549","202206","20","25,000","-","13","-","-","2016","부흥로315번길 27","-","중개거래","인천 부평구","-"
"782","인천광역시 부평구 산곡동","251-2","0251","0002","우성5차","83.6300","202206","20","32,000","-","12","-","-","1996","부흥로111번길 36","-","중개거래","인천 부평구","-"
"783","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","133.4480","202206","20","60,000","-","2","-","-","1993","안남로 260","-","직거래","-","-"
"784","인천광역시 부평구 부개동","531","0531","0000","e편한세상부평역어반루체","59.9930","202206","20","35,500","-","6","-","-","2022","경인로1024번길 21","-","직거래","-","-"
"785","인천광역시 부평구 부평동","451-64","0451","0064","삼보","39.7100","202206","19","14,300","-","2","-","-","2002","원적로488번길 8","20220706","중개거래","인천 부평구","-"
"786","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","84.9500","202206","19","45,300","-","16","-","-","1999","원적로 361","-","중개거래","인천 부평구","-"
"787","인천광역시 부평구 십정동","427-3","0427","0003","동암정든마을아파트(427-3)","64.1883","202206","19","29,500","-","7","-","-","2007","이규보로 42","-","중개거래","인천 남동구 인천 부평구","-"
"788","인천광역시 부평구 갈산동","361-3","0361","0003","대동2","84.6000","202206","19","48,500","-","7","-","-","1993","주부토로 201","-","중개거래","인천 부평구","-"
"789","인천광역시 부평구 갈산동","361-4","0361","0004","대동1","106.6200","202206","19","55,500","-","14","-","-","1992","주부토로 193","-","중개거래","인천 부평구","-"
"790","인천광역시 부평구 삼산동","390-6","0390","0006","삼산주공미래타운3차","59.3900","202206","18","36,000","-","17","-","-","2000","부평북로 463","-","직거래","-","-"
"791","인천광역시 부평구 갈산동","361-3","0361","0003","대동2","45.0000","202206","18","27,500","-","15","-","-","1993","주부토로 201","20220905","중개거래","서울 영등포구 인천 부평구","-"
"792","인천광역시 부평구 산곡동","191-3","0191","0003","무지개","84.1500","202206","18","38,000","-","5","-","-","1991","마장로264번길 14","-","중개거래","인천 부평구","-"
"793","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202206","18","37,000","-","3","-","-","1998","안남로 272","-","중개거래","인천 부평구","-"
"794","인천광역시 부평구 삼산동","454-13","0454","0013","삼산타운6단지","84.0700","202206","18","73,000","-","6","-","-","2004","체육관로 57","-","직거래","-","-"
"795","인천광역시 부평구 갈산동","361-3","0361","0003","대동2","45.0000","202206","18","27,500","-","15","-","-","1993","주부토로 201","-","중개거래","서울 영등포구 인천 부평구","-"
"796","인천광역시 부평구 부평동","379-46","0379","0046","일신","40.9900","202206","17","9,500","-","4","-","-","2002","부흥북로 62-1","-","중개거래","인천 부평구","-"
"797","인천광역시 부평구 산곡동","137-8","0137","0008","한신(137-8)","41.2900","202206","17","21,500","-","11","-","-","1986","원적로416번길 38","-","중개거래","인천 부평구","-"
"798","인천광역시 부평구 부개동","499-2","0499","0002","푸른마을한신,삼부","134.9650","202206","17","75,000","-","1","-","-","1999","부개로 58","20230309","중개거래","인천 부평구","-"
"799","인천광역시 부평구 갈산동","361-3","0361","0003","대동2","45.0000","202206","17","27,750","-","8","-","-","1993","주부토로 201","-","중개거래","인천 부평구","-"
"800","인천광역시 부평구 부평동","132-3","0132","0003","신현대타운(132-3)","37.1100","202206","17","10,000","-","7","-","-","2003","부흥로360번길 18","-","중개거래","인천 부평구","-"
"801","인천광역시 부평구 산곡동","191-3","0191","0003","무지개","73.2900","202206","17","33,000","-","8","-","-","1991","마장로264번길 14","-","중개거래","인천 부평구","-"
"802","인천광역시 부평구 부평동","441-20","0441","0020","리코팰리스(441-20)","54.9730","202206","16","25,000","-","5","-","-","2016","부흥로293번길 24","-","직거래","-","-"
"803","인천광역시 부평구 청천동","199-24","0199","0024","미가로","59.9886","202206","16","32,400","-","15","-","-","2006","길주로 491","-","중개거래","인천 부평구","-"
"804","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","84.9588","202206","16","54,200","-","3","-","-","2007","원적로 344","-","중개거래","인천 부평구","-"
"805","인천광역시 부평구 산곡동","222","0222","0000","한신휴","84.9790","202206","16","45,000","-","15","-","-","2003","마장로220번길 13","20220727","중개거래","인천 부평구","-"
"806","인천광역시 부평구 부평동","406-20","0406","0020","포커스뷰","49.6800","202206","16","17,600","-","9","-","-","2013","부흥북로 54","-","중개거래","인천 부평구","-"
"807","인천광역시 부평구 부평동","431-15","0431","0015","헤리움노블레스","16.7600","202206","16","12,500","-","6","-","-","2014","부평대로 132","-","직거래","-","-"
"808","인천광역시 부평구 부평동","433-63","0433","0063","수인시티","70.8400","202206","16","19,000","-","6","-","-","2002","주부토로75번길 40","20220723","중개거래","인천 부평구","-"
"809","인천광역시 부평구 부평동","452-1","0452","0001","건영(452-1)","38.0800","202206","16","9,300","-","6","-","-","2002","부평문화로130번길 31","-","중개거래","인천 계양구 인천 남동구","-"
"810","인천광역시 부평구 부개동","65-1","0065","0001","비둘기","51.4000","202206","15","20,000","-","3","-","-","1982","부흥로385번길 30","-","중개거래","인천 부평구","-"
"811","인천광역시 부평구 부평동","65-115","0065","0115","대우","84.4370","202206","15","54,000","-","19","-","-","1998","부흥로243번길 7","-","중개거래","인천 부평구","-"
"812","인천광역시 부평구 십정동","608-4","0608","0004","십정뜨란채1단지","84.4600","202206","15","43,500","-","16","-","-","2005","이규보로 79","-","중개거래","경기 부천시 인천 부평구","-"
"813","인천광역시 부평구 삼산동","56-3","0056","0003","삼보","55.1200","202206","15","23,000","-","10","-","-","1990","후정동로47번길 4","-","직거래","-","-"
"814","인천광역시 부평구 삼산동","60-6","0060","0006","태산","49.8000","202206","15","17,000","-","6","-","-","1989","후정동로 50","-","직거래","-","-"
"815","인천광역시 부평구 부평동","458-3","0458","0003","투엠캐슬","41.8100","202206","15","19,500","-","9","-","-","2015","충선로 19","20220730","중개거래","경기 부천시","-"
"816","인천광역시 부평구 십정동","608-4","0608","0004","십정뜨란채1단지","84.6000","202206","14","38,800","-","20","-","-","2005","이규보로 79","-","중개거래","인천 부평구","-"
"817","인천광역시 부평구 부평동","431-15","0431","0015","헤리움노블레스","16.7600","202206","14","12,500","-","10","-","-","2014","부평대로 132","-","중개거래","인천 부평구","-"
"818","인천광역시 부평구 부평동","452-1","0452","0001","건영(452-1)","52.8800","202206","14","12,200","-","6","-","-","2002","부평문화로130번길 31","-","중개거래","인천 계양구 인천 남동구","-"
"819","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","39.4800","202206","14","23,900","-","12","-","-","1989","충선로 191","-","중개거래","인천 부평구","-"
"820","인천광역시 부평구 산곡동","274","0274","0000","경남2차","59.7200","202206","14","18,000","-","4","-","-","1991","안남로222번길 30","20220626","직거래","-","-"
"821","인천광역시 부평구 산곡동","182","0182","0000","한양(182)","91.0700","202206","14","61,250","-","3","-","-","1984","마장로 287","-","중개거래","인천 부평구","-"
"822","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","72.5400","202206","14","40,500","-","6","-","-","1989","안남로 91","-","중개거래","인천 부평구","-"
"823","인천광역시 부평구 부개동","477-1","0477","0001","대동","57.8400","202206","13","30,000","-","3","-","-","1988","길주로 640","-","직거래","-","-"
"824","인천광역시 부평구 부평동","415-8","0415","0008","인스테이션","21.0700","202206","13","11,000","-","7","-","-","2012","주부토로 48","-","직거래","-","-"
"825","인천광역시 부평구 부평동","458-3","0458","0003","투엠캐슬","41.8100","202206","13","20,500","-","11","-","-","2015","충선로 19","-","중개거래","인천 부평구","-"
"826","인천광역시 부평구 부평동","13-93","0013","0093","드림2차","61.9200","202206","13","22,000","-","5","-","-","2003","주부토로 84","-","직거래","-","-"
"827","인천광역시 부평구 청천동","377-9","0377","0009","인향","84.9500","202206","13","27,000","-","7","-","-","1994","청안로 8","-","중개거래","인천 부평구","-"
"828","인천광역시 부평구 부평동","147-13","0147","0013","로뎀레뷰","49.9420","202206","13","22,100","-","9","-","-","2011","부평문화로105번길 51","-","직거래","-","-"
"829","인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","59.9800","202206","13","29,000","-","6","-","-","1995","항동로75번길 11","-","중개거래","인천 부평구","-"
"830","인천광역시 부평구 산곡동","124-23","0124","0023","한화1단지","84.3700","202206","13","40,000","-","14","-","-","1997","원적로 361","-","직거래","-","-"
"831","인천광역시 부평구 부평동","431-14","0431","0014","산누리빌","60.0600","202206","12","42,000","-","14","-","-","2022","부평대로 134","-","직거래","-","-"
"832","인천광역시 부평구 부평동","375-111","0375","0111","피렌체뷰","40.8300","202206","12","16,600","-","7","-","-","2014","부흥북로 37","-","중개거래","인천 부평구","-"
"833","인천광역시 부평구 부평동","204-20","0204","0020","아이홈아파트","54.8600","202206","12","25,400","-","7","-","-","2016","대정로 42","-","직거래","-","-"
"834","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","59.3900","202206","11","35,000","-","3","-","-","2000","영성중로 57","-","중개거래","인천 부평구","-"
"835","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","52.4300","202206","11","45,500","-","8","-","-","1986","부평문화로 37","-","중개거래","인천 부평구","-"
"836","인천광역시 부평구 부평동","65-115","0065","0115","대우","59.3510","202206","11","42,000","-","3","-","-","1998","부흥로243번길 7","-","중개거래","인천 부평구","-"
"837","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","76.3880","202206","11","42,500","-","5","-","-","1989","부영로 196","-","중개거래","인천 부평구","-"
"838","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202206","11","32,000","-","5","-","-","2000","부평북로 431","-","중개거래","인천 부평구","-"
"839","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202206","11","32,000","-","4","-","-","2000","부평북로 431","20220704","중개거래","인천 부평구","-"
"840","인천광역시 부평구 삼산동","454-13","0454","0013","삼산타운6단지","84.0700","202206","11","68,500","-","8","-","-","2004","체육관로 57","-","중개거래","인천 부평구","-"
"841","인천광역시 부평구 십정동","216","0216","0000","백영","60.0000","202206","11","21,000","-","19","-","-","1997","경원대로 1086","-","중개거래","인천 동구","-"
"842","인천광역시 부평구 부개동","497-1","0497","0001","상우신명보람","111.4100","202206","11","74,000","-","19","-","-","1998","길주남로 175","-","중개거래","경기 부천시 경기 수원영통구","-"
"843","인천광역시 부평구 부개동","500-1","0500","0001","주공5","59.9900","202206","11","39,500","-","5","-","-","1998","부개로 11","-","중개거래","인천 부평구","-"
"844","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202206","11","42,000","-","17","-","-","1998","안남로 272","-","중개거래","인천 서구","-"
"845","인천광역시 부평구 산곡동","63-70","0063","0070","거산","59.6700","202206","10","19,500","-","7","-","-","1997","세월천로115번길 26","-","중개거래","인천 서구","-"
"846","인천광역시 부평구 삼산동","60-6","0060","0006","태산","49.8000","202206","10","15,000","-","6","-","-","1989","후정동로 50","-","중개거래","인천 부평구","-"
"847","인천광역시 부평구 산곡동","274-5","0274","0005","경남4차","59.7150","202206","09","32,500","-","6","-","-","1994","안남로206번길 18","-","중개거래","서울 양천구 인천 부평구","-"
"848","인천광역시 부평구 산곡동","370-399","0370","0399","현대3차","125.3400","202206","09","57,000","-","6","-","-","1990","마장로 121","-","중개거래","인천 부평구","-"
"849","인천광역시 부평구 부평동","409-32","0409","0032","성지위너스타운104동(409-32)","31.7200","202206","09","9,550","-","2","-","-","2002","주부토로56번길 18-11","-","중개거래","인천 부평구","-"
"850","인천광역시 부평구 산곡동","274-5","0274","0005","경남4차","84.8700","202206","09","43,000","-","5","-","-","1994","안남로206번길 18","-","중개거래","인천 부평구","-"
"851","인천광역시 부평구 산곡동","145","0145","0000","경남3차","159.4818","202206","09","68,500","-","4","-","-","1992","마장로272번길 76","20220928","중개거래","인천 부평구","-"
"852","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","84.6800","202206","08","57,500","-","9","-","-","1989","안남로 91","20221205","직거래","-","-"
"853","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202206","08","36,000","-","11","-","-","2000","부평북로 431","-","중개거래","인천 부평구","-"
"854","인천광역시 부평구 부개동","512","0512","0000","부개역푸르지오","130.8430","202206","08","85,000","-","20","-","-","2010","부일로 69","20220924","중개거래","경기 부천시 인천 부평구","-"
"855","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","59.4000","202206","08","32,000","-","2","-","-","1993","안남로 260","-","중개거래","인천 부평구","-"
"856","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","72.5400","202206","08","44,000","-","8","-","-","1989","안남로 91","-","중개거래","인천 부평구","-"
"857","인천광역시 부평구 산곡동","63-58","0063","0058","인우","73.9800","202206","07","16,900","-","2","-","-","1984","세월천로81번길 20","-","중개거래","인천 부평구","-"
"858","인천광역시 부평구 삼산동","388-7","0388","0007","삼산주공미래타운2차","49.4000","202206","07","26,800","-","16","-","-","2000","부평북로 432","-","중개거래","인천 부평구","-"
"859","인천광역시 부평구 청천동","199-24","0199","0024","미가로","59.9886","202206","07","35,800","-","9","-","-","2006","길주로 491","-","중개거래","인천 부평구","-"
"860","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","72.5400","202206","07","42,500","-","10","-","-","1989","안남로 91","-","중개거래","인천 부평구","-"
"861","인천광역시 부평구 부평동","609-7","0609","0007","유일세라믹아파트","46.0200","202206","07","17,000","-","11","-","-","1992","장제로27번길 18","-","중개거래","인천 부평구","-"
"862","인천광역시 부평구 부평동","203-25","0203","0025","M타워","69.6600","202206","07","21,800","-","7","-","-","2010","주부토로 5-10","-","중개거래","인천 미추홀구 인천 부평구","-"
"863","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","38.6400","202206","07","23,500","-","13","-","-","1992","굴포로 81","-","중개거래","인천 부평구","-"
"864","인천광역시 부평구 청천동","199-24","0199","0024","미가로","84.9644","202206","07","40,700","-","14","-","-","2006","길주로 491","-","중개거래","서울 구로구 인천 부평구","-"
"865","인천광역시 부평구 십정동","390-16","0390","0016","수정","55.8900","202206","07","20,500","-","3","-","-","1985","하정로 21","-","중개거래","인천 부평구","-"
"866","인천광역시 부평구 십정동","577-3","0577","0003","신태양","38.7500","202206","07","12,000","-","5","-","-","1987","경인로759번길 5","20221028","중개거래","인천 부평구","-"
"867","인천광역시 부평구 십정동","182-95","0182","0095","대주파크빌","59.7260","202206","07","29,000","-","17","-","-","2001","마장로 49","-","중개거래","경기 부천시 인천 부평구","-"
"868","인천광역시 부평구 부평동","377-5","0377","0005","엘도라도","18.4600","202206","07","7,000","-","2","-","-","2011","부흥북로72번길 15","-","직거래","-","-"
"869","인천광역시 부평구 삼산동","60-6","0060","0006","태산","56.9300","202206","07","16,700","-","6","-","-","1989","후정동로 50","-","중개거래","인천 부평구","-"
"870","인천광역시 부평구 부평동","482-5","0482","0005","센트럴빌","59.6050","202206","07","22,300","-","10","-","-","2016","부일로19번길 23","-","중개거래","인천 부평구","-"
"871","인천광역시 부평구 청천동","259","0259","0000","쌍용","84.8700","202206","07","42,500","-","14","-","-","1990","길주로494번길 12","-","중개거래","인천 부평구","-"
"872","인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","59.9700","202206","06","29,700","-","10","-","-","1995","항동로75번길 11","-","중개거래","인천 부평구","-"
"873","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","84.9980","202206","06","50,000","-","2","-","-","1989","부영로 196","-","직거래","-","-"
"874","인천광역시 부평구 십정동","427-3","0427","0003","동암정든마을아파트(427-3)","64.1883","202206","06","27,000","-","7","-","-","2007","이규보로 42","-","중개거래","인천 부평구","-"
"875","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","133.4480","202206","06","47,000","-","16","-","-","1993","안남로 260","-","직거래","-","-"
"876","인천광역시 부평구 부평동","160-20","0160","0020","젬펠리스","16.7810","202206","06","7,500","-","8","-","-","2012","대정로90번길 23","-","중개거래","인천 부평구","-"
"877","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202206","06","32,000","-","13","-","-","2000","부평북로 431","-","중개거래","인천 부평구","-"
"878","인천광역시 부평구 산곡동","370-399","0370","0399","현대3차","84.9450","202206","05","46,000","-","7","-","-","1990","마장로 121","-","중개거래","인천 부평구","-"
"879","인천광역시 부평구 부평동","495-10","0495","0010","헤르메스아파트B동","49.7400","202206","04","23,700","-","8","-","-","2016","부일로 16","-","중개거래","인천 부평구","-"
"880","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","52.4300","202206","04","47,000","-","12","-","-","1988","부평문화로 37","-","중개거래","인천 부평구","-"
"881","인천광역시 부평구 산곡동","510","0510","0000","부평산곡푸르지오","84.3620","202206","04","61,000","-","3","-","-","2011","안남로 269","-","중개거래","인천 부평구","-"
"882","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","52.4300","202206","04","48,000","-","12","-","-","1988","부평문화로 37","20220930","중개거래","인천 부평구","-"
"883","인천광역시 부평구 갈산동","416","0416","0000","태화(416)","59.9300","202206","03","25,800","-","12","-","-","1994","부평북로 313","-","중개거래","인천 부평구","-"
"884","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202206","03","30,000","-","14","-","-","2000","부평북로 431","-","직거래","-","-"
"885","인천광역시 부평구 부평동","431-14","0431","0014","산누리빌","60.0600","202206","03","42,300","-","11","-","-","2022","부평대로 134","-","직거래","-","-"
"886","인천광역시 부평구 부평동","182-15","0182","0015","더원레뷰2차","41.1200","202206","03","18,000","-","10","-","-","2014","광장로24번길 49","20220704","중개거래","인천 부평구","-"
"887","인천광역시 부평구 부평동","203-25","0203","0025","M타워","69.1900","202206","03","36,000","-","10","-","-","2010","주부토로 5-10","-","중개거래","인천 부평구","-"
"888","인천광역시 부평구 산곡동","145","0145","0000","경남3차","84.8700","202206","03","39,900","-","16","-","-","1992","마장로272번길 76","-","중개거래","인천 부평구","-"
"889","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","84.9500","202206","03","50,000","-","6","-","-","1999","원적로 361","-","중개거래","인천 부평구","-"
"890","인천광역시 부평구 청천동","199-24","0199","0024","미가로","84.9644","202206","03","38,500","-","14","-","-","2006","길주로 491","-","중개거래","인천 부평구","-"
"891","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","39.4800","202206","03","23,500","-","11","-","-","1989","충선로 191","-","중개거래","인천 부평구","-"
"892","인천광역시 부평구 구산동","360","0360","0000","부평자이","59.9602","202206","03","41,000","-","13","-","-","2006","일신로 120","-","중개거래","인천 부평구","-"
"893","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","44.9400","202206","03","27,000","-","8","-","-","1992","굴포로 81","-","중개거래","인천 부평구","-"
"894","인천광역시 부평구 부평동","13-93","0013","0093","드림2차","55.0800","202206","02","17,000","-","4","-","-","2003","주부토로 84","-","중개거래","인천 부평구","-"
"895","인천광역시 부평구 갈산동","361-4","0361","0004","대동1","106.6200","202206","02","55,500","-","14","-","-","1992","주부토로 193","-","중개거래","인천 부평구","-"
"896","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.8600","202206","02","39,900","-","9","-","-","2005","굴포로 105","-","중개거래","인천 부평구","-"
"897","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","72.5400","202206","02","44,500","-","7","-","-","1987","안남로 91","-","중개거래","인천 부평구","-"
"898","인천광역시 부평구 부평동","756-421","0756","0421","신성미소지움아파트(101~106동)","84.8720","202206","02","50,000","-","16","-","-","2005","경인로 858","-","직거래","-","-"
"899","인천광역시 부평구 산곡동","307","0307","0000","현대1차","84.6000","202206","01","52,000","-","13","-","-","1986","경원대로 1269","-","중개거래","인천 부평구 인천 서구","-"
"900","인천광역시 부평구 부개동","494-1","0494","0001","대동(494-1)","84.9400","202206","01","46,000","-","13","-","-","1991","부일로113번길 11","-","중개거래","인천 부평구","-"
"901","인천광역시 부평구 산곡동","38-26","0038","0026","진흥","46.2600","202206","01","19,700","-","4","-","-","1988","산청로 40","-","중개거래","인천 부평구","-"
"902","인천광역시 부평구 삼산동","170-1","0170","0001","삼산벽산블루밍","59.2488","202206","01","43,500","-","12","-","-","2005","후정동로 12","-","중개거래","인천 부평구","-"
"903","인천광역시 부평구 삼산동","191","0191","0000","대보","63.9000","202206","01","32,000","-","1","-","-","1985","후정동로 5","-","중개거래","인천 부평구","-"
"904","인천광역시 부평구 삼산동","454-4","0454","0004","서해그랑블5단지","130.0383","202206","01","105,000","-","16","-","-","2004","굴포로 158","-","중개거래","인천 부평구","-"
"905","인천광역시 부평구 산곡동","145","0145","0000","경남3차","59.7150","202206","01","29,000","-","3","-","-","1992","마장로272번길 76","-","중개거래","인천 부평구","-"
"906","인천광역시 부평구 산곡동","370-399","0370","0399","현대3차","84.9400","202206","01","42,000","-","13","-","-","1989","마장로 121","-","중개거래","인천 부평구","-"
"907","인천광역시 부평구 갈산동","171-5","0171","0005","정광","59.9300","202206","01","25,000","-","1","-","-","1990","평천로306번길 27","-","중개거래","인천 부평구","-"
"908","인천광역시 부평구 부개동","494-1","0494","0001","대동(494-1)","84.9400","202206","01","45,800","-","11","-","-","1991","부일로113번길 11","-","중개거래","경기 군포시 인천 부평구","-"
"909","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","39.4800","202205","31","22,800","-","6","-","-","1989","충선로 191","-","중개거래","인천 부평구","-"
"910","인천광역시 부평구 부평동","180-20","0180","0020","메이져뷰","39.8300","202205","31","16,000","-","3","-","-","2013","광장로24번길 67","-","중개거래","인천 부평구","-"
"911","인천광역시 부평구 청천동","5-5","0005","0005","영진","59.7700","202205","30","22,000","-","10","-","-","1995","청중로 81","-","중개거래","인천 부평구","-"
"912","인천광역시 부평구 산곡동","179-92","0179","0092","현대(179-92)","134.5000","202205","30","43,500","-","10","-","-","1999","원적로269번길 15","-","중개거래","인천 계양구","-"
"913","인천광역시 부평구 산곡동","233-26","0233","0026","태화프리상뜨","84.4955","202205","30","41,000","-","7","-","-","2004","마장로220번길 65","-","중개거래","인천 부평구","-"
"914","인천광역시 부평구 부평동","364-16","0364","0016","토담하이츠","58.6000","202205","30","12,800","-","5","-","-","2002","장제로102번길 18","-","중개거래","인천 부평구","-"
"915","인천광역시 부평구 부평동","465-35","0465","0035","조양휴캐슬","44.3700","202205","30","12,500","-","12","-","-","2013","부평대로87번길 16","-","직거래","-","-"
"916","인천광역시 부평구 부개동","496-2","0496","0002","부개주공1","59.5600","202205","30","43,500","-","15","-","-","1996","길주남로 143","-","중개거래","인천 부평구","-"
"917","인천광역시 부평구 부개동","502-8","0502","0008","부개주공7단지","59.8000","202205","30","39,200","-","9","-","-","1998","동수천로 118","-","중개거래","인천 부평구","-"
"918","인천광역시 부평구 삼산동","359","0359","0000","광명12차","61.2900","202205","30","26,000","-","2","-","-","1990","후정동로 63","-","중개거래","인천 부평구","-"
"919","인천광역시 부평구 산곡동","274","0274","0000","경남2차","84.4300","202205","29","42,500","-","10","-","-","1991","안남로222번길 30","20220628","중개거래","인천 부평구","-"
"920","인천광역시 부평구 갈산동","159","0159","0000","대우","59.9300","202205","29","40,000","-","15","-","-","2001","평천로305번길 15","-","중개거래","인천 부평구","-"
"921","인천광역시 부평구 부개동","500-1","0500","0001","주공5","59.9900","202205","29","39,500","-","11","-","-","1998","부개로 11","20230228","중개거래","인천 부평구","-"
"922","인천광역시 부평구 부평동","396-3","0396","0003","현민쎈스","48.2300","202205","28","13,300","-","8","-","-","2004","장제로159번길 22","-","중개거래","인천 부평구","-"
"923","인천광역시 부평구 부평동","377-17","0377","0017","로뎀레뷰(377-17)","49.9300","202205","28","19,900","-","9","-","-","2014","부흥북로72번길 7","-","중개거래","인천 부평구","-"
"924","인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","59.9800","202205","28","28,500","-","12","-","-","1995","경인로1118번길 67","-","중개거래","인천 부평구","-"
"925","인천광역시 부평구 일신동","409","0409","0000","풍림아파트(101동~110동)","84.9770","202205","28","44,400","-","9","-","-","1995","일신로14번길 23","-","중개거래","인천 남동구 인천 부평구","-"
"926","인천광역시 부평구 부평동","465-35","0465","0035","조양휴캐슬","49.5000","202205","28","17,800","-","9","-","-","2013","부평대로87번길 16","-","중개거래","인천 부평구","-"
"927","인천광역시 부평구 부평동","568-1","0568","0001","대준블루온","18.0075","202205","28","8,000","-","12","-","-","2012","대정로 83","20220621","중개거래","인천 부평구","-"
"928","인천광역시 부평구 부개동","477-5","0477","0005","동아","40.1400","202205","28","34,000","-","2","-","-","1988","길주남로113번길 12","-","중개거래","인천 부평구","-"
"929","인천광역시 부평구 삼산동","454-4","0454","0004","서해그랑블5단지","118.1342","202205","28","89,800","-","3","-","-","2004","굴포로 158","-","중개거래","인천 부평구","-"
"930","인천광역시 부평구 삼산동","454-4","0454","0004","서해그랑블5단지","118.1342","202205","28","91,000","-","12","-","-","2004","굴포로 158","-","중개거래","인천 부평구","-"
"931","인천광역시 부평구 삼산동","454-4","0454","0004","서해그랑블5단지","118.1342","202205","28","90,000","-","11","-","-","2004","굴포로 158","-","중개거래","인천 부평구","-"
"932","인천광역시 부평구 십정동","187-22","0187","0022","동보","24.4800","202205","28","9,500","-","12","-","-","1998","상정로 11","-","중개거래","인천 부평구","-"
"933","인천광역시 부평구 산곡동","370-399","0370","0399","현대3차","71.0200","202205","28","40,000","-","4","-","-","1990","마장로 121","-","중개거래","인천 부평구","-"
"934","인천광역시 부평구 산곡동","370-399","0370","0399","현대3차","84.9400","202205","28","47,300","-","14","-","-","1989","마장로 121","-","중개거래","인천 부평구","-"
"935","인천광역시 부평구 갈산동","179-1","0179","0001","한국","59.8800","202205","28","35,800","-","16","-","-","1998","부평대로278번길 42","-","중개거래","인천 부평구","-"
