"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-08-30"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 부평구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"2027","인천광역시 부평구 산곡동","274-5","0274","0005","경남4차","59.7150","202404","06","22,100","403","6","개인","개인","1994","안남로206번길 18","-","중개거래","경기 부천시원미구, 인천 부평구","24.06.07"
"2028","인천광역시 부평구 산곡동","370-399","0370","0399","현대3차","106.2900","202404","06","43,000","302","3","개인","개인","1989","마장로 121","-","중개거래","인천 부평구","24.05.07"
"2029","인천광역시 부평구 산곡동","370-399","0370","0399","현대3차","71.0200","202404","06","28,800","303","10","개인","개인","1990","마장로 121","-","중개거래","인천 부평구","24.05.31"
"2030","인천광역시 부평구 산곡동","185-17","0185","0017","한양(185-17)","130.7400","202404","05","36,300","101","12","개인","개인","1993","마장로272번길 20","-","중개거래","인천 부평구","24.04.22"
"2031","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","69.3321","202404","05","52,750","112","30","개인","개인","2022","열우물로 90","-","중개거래","인천 부평구","24.07.29"
"2032","인천광역시 부평구 산곡동","38-26","0038","0026","진흥","39.1500","202404","05","15,500","-","5","법인","개인","1988","산청로 40","20240502","중개거래","인천 부평구","-"
"2033","인천광역시 부평구 산곡동","38-26","0038","0026","진흥","39.1500","202404","05","15,500","나","5","기타","개인","1988","산청로 40","-","중개거래","인천 부평구","24.05.03"
"2034","인천광역시 부평구 산곡동","251-2","0251","0002","우성5차","41.1300","202404","05","14,000","제501동","1","개인","개인","1996","부흥로111번길 36","-","직거래","-","24.04.09"
"2035","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","39.4800","202404","05","17,000","1","14","개인","개인","1989","충선로 191","-","중개거래","인천 부평구","24.05.23"
"2036","인천광역시 부평구 부개동","531","0531","0000","e편한세상부평역어반루체","59.9959","202404","05","33,500","102동","7","개인","개인","2022","경인로1024번길 21","-","직거래","-","24.04.11"
"2037","인천광역시 부평구 부개동","531","0531","0000","e편한세상부평역어반루체","59.9924","202404","05","39,500","106동","7","개인","개인","2022","경인로1024번길 21","-","중개거래","인천 부평구","24.06.14"
"2038","인천광역시 부평구 십정동","188-2","0188","0002","정원","38.6100","202404","05","9,800","가","2","개인","개인","1987","상정로 19","-","중개거래","인천 부평구","24.06.14"
"2039","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","59.3900","202404","05","24,700","408","22","개인","개인","2000","영성중로 57","-","중개거래","인천 부평구","24.07.22"
"2040","인천광역시 부평구 부평동","756-421","0756","0421","신성미소지움아파트(101~106동)","59.8040","202404","05","26,000","104","14","개인","개인","2005","경인로 858","-","직거래","-","24.04.22"
"2041","인천광역시 부평구 부평동","568-1","0568","0001","대준블루온","22.4000","202404","05","9,000","대준블루온","10","개인","개인","2012","대정로 83","-","직거래","-","24.04.11"
"2042","인천광역시 부평구 부평동","70-123","0070","0123","동아(2차)","59.8200","202404","05","36,000","36","13","개인","개인","1995","부흥로 246","-","중개거래","인천 부평구","24.06.03"
"2043","인천광역시 부평구 삼산동","454-13","0454","0013","삼산타운6단지","84.9600","202404","05","64,000","609","20","개인","개인","2004","체육관로 57","-","중개거래","인천 부평구","24.06.14"
"2044","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","84.9900","202404","05","34,000","제502동","3","개인","개인","1993","안남로 260","-","중개거래","인천 부평구","24.06.11"
"2045","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","59.3900","202404","04","24,500","402","6","개인","법인","2000","영성중로 57","-","중개거래","인천 부평구","24.06.28"
"2046","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","133.7100","202404","04","51,000","제101","12","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","24.06.28"
"2047","인천광역시 부평구 부평동","70-123","0070","0123","동아(2차)","84.7200","202404","04","56,500","32","9","개인","개인","1995","부흥로 246","-","중개거래","인천 부평구","24.07.19"
"2048","인천광역시 부평구 부평동","147-13","0147","0013","로뎀레뷰","49.8200","202404","04","16,300","-","5","개인","개인","2011","부평문화로105번길 51","-","중개거래","인천 부평구, 인천 서구","24.05.16"
"2049","인천광역시 부평구 부평동","534-92","0534","0092","아뜨리에","14.4600","202404","04","6,100","임탑주상복합","12","개인","개인","2011","경원대로 1346","-","중개거래","인천 부평구","24.04.26"
"2050","인천광역시 부평구 갈산동","171-5","0171","0005","정광","53.3300","202404","04","20,300","다","2","개인","개인","1990","평천로306번길 27","-","중개거래","인천 부평구","24.05.16"
"2051","인천광역시 부평구 부개동","520","0520","0000","부평코오롱하늘채","34.2970","202404","04","28,800","107","6","개인","개인","2020","동수천로 117","-","중개거래","인천 부평구","24.06.21"
"2052","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","84.9588","202404","04","51,500","103","2","개인","개인","2007","원적로 344","-","중개거래","인천 부평구","24.07.29"
"2053","인천광역시 부평구 산곡동","510","0510","0000","부평산곡푸르지오","84.9290","202404","04","63,900","103","9","개인","개인","2011","안남로 269","-","중개거래","인천 부평구","24.07.10"
"2054","인천광역시 부평구 산곡동","294-35","0294","0035","우성3차(294-35)","72.9400","202404","04","30,500","116","6","개인","개인","1990","부영로 165","-","중개거래","인천 부평구","24.07.04"
"2055","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","59.4000","202404","04","22,600","제508동","10","개인","개인","1993","안남로 260","-","중개거래","서울 강남구, 인천 부평구","24.06.17"
"2056","인천광역시 부평구 삼산동","388-7","0388","0007","삼산주공미래타운2차","49.4000","202404","04","19,900","202","17","개인","개인","2000","부평북로 432","-","중개거래","인천 부평구","24.06.10"
"2057","인천광역시 부평구 삼산동","454-13","0454","0013","삼산타운6단지","84.0700","202404","04","61,000","605","10","개인","개인","2004","체육관로 57","-","중개거래","인천 부평구","24.07.15"
"2058","인천광역시 부평구 삼산동","205","0205","0000","정광","43.7100","202404","03","11,000","나","2","개인","개인","1989","후정동로 17","-","중개거래","인천 부평구","24.05.09"
"2059","인천광역시 부평구 청천동","192","0192","0000","우림필유(192-0)","77.6655","202404","03","29,500","101","4","개인","개인","2005","세월천로25번길 43","-","중개거래","인천 부평구","24.06.20"
"2060","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","101.5150","202404","03","48,500","-","4","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","-"
"2061","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","59.3600","202404","03","31,500","제109","11","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","24.06.28"
"2062","인천광역시 부평구 삼산동","513","0513","0000","서해그랑블","84.9700","202404","03","45,500","201","1","개인","개인","2011","영성동로18번길 20","-","중개거래","인천 부평구","24.05.31"
"2063","인천광역시 부평구 부개동","477-1","0477","0001","대동","40.4450","202404","03","19,000","5","1","개인","개인","1989","길주로 640","-","직거래","-","24.04.18"
"2064","인천광역시 부평구 갈산동","454","0454","0000","대성유니드","59.9760","202404","03","23,800","101","10","개인","개인","2007","새갈로 57","-","중개거래","인천 부평구","24.06.10"
"2065","인천광역시 부평구 십정동","642","0642","0000","힐스테이트부평","84.9900","202404","03","69,000","102동","11","개인","법인","2023","경원대로 1192","-","중개거래","인천 부평구","24.05.23"
"2066","인천광역시 부평구 부평동","124-13","0124","0013","신승캐슬","46.9100","202404","03","16,500","1","9","개인","개인","2015","장제로 166","-","중개거래","인천 부평구","24.05.28"
"2067","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","84.8700","202404","03","54,000","5","9","개인","개인","1986","부평문화로 37","-","중개거래","인천 부평구","24.05.27"
"2068","인천광역시 부평구 청천동","397","0397","0000","동양","48.5300","202404","03","15,000","1","4","개인","개인","1982","안남로417번길 35","-","직거래","-","24.04.04"
"2069","인천광역시 부평구 삼산동","388-7","0388","0007","삼산주공미래타운2차","49.4000","202404","03","19,300","202","11","개인","개인","2000","부평북로 432","-","중개거래","인천 부평구","24.05.24"
"2070","인천광역시 부평구 삼산동","454-13","0454","0013","삼산타운6단지","84.9600","202404","03","60,500","606","5","개인","개인","2004","체육관로 57","-","중개거래","인천 부평구","24.07.15"
"2071","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","41.3000","202404","02","19,200","104","12","개인","개인","1992","굴포로 81","-","중개거래","인천 부평구","24.05.27"
"2072","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","52.4300","202404","02","36,000","1","7","개인","개인","1988","부평문화로 37","-","중개거래","인천 부평구","24.05.24"
"2073","인천광역시 부평구 십정동","587-6","0587","0006","삼미십정아파트","38.5200","202404","02","11,400","-","4","개인","개인","1988","동암산로37번길 13","-","직거래","-","24.04.24"
"2074","인천광역시 부평구 구산동","360","0360","0000","부평자이","84.7461","202404","02","43,000","105","17","개인","개인","2006","일신로 120","-","중개거래","인천 부평구","24.07.12"
"2075","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","59.4000","202404","02","21,000","제506동","4","개인","개인","1993","안남로 260","-","중개거래","인천 부평구","24.06.20"
"2076","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","59.8800","202404","02","29,000","201","3","개인","개인","1999","원적로 361","-","직거래","-","24.05.02"
"2077","인천광역시 부평구 산곡동","274","0274","0000","경남2차","125.7100","202404","02","47,000","208","11","개인","개인","1991","안남로222번길 30","-","직거래","-","24.04.04"
"2078","인천광역시 부평구 산곡동","142-3","0142","0003","경남1차","84.4300","202404","02","31,500","102","14","개인","개인","1990","안남로222번길 27","-","중개거래","인천 부평구","24.04.30"
"2079","인천광역시 부평구 부개동","512","0512","0000","부개역푸르지오","84.9800","202404","02","62,000","110","16","개인","개인","2010","부일로 69","-","중개거래","인천 부평구","24.07.03"
"2080","인천광역시 부평구 부개동","501-1","0501","0001","부개주공6","84.7900","202404","02","49,500","601","14","개인","개인","1997","부개로 12","-","중개거래","인천 부평구","24.06.28"
"2081","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","84.8500","202404","02","43,000","302","16","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","24.06.28"
"2082","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","52.4300","202404","02","36,000","-","7","개인","개인","1988","부평문화로 37","20240430","중개거래","인천 부평구","-"
"2083","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","52.4300","202404","02","36,750","24","6","개인","개인","1988","부평문화로 37","-","중개거래","인천 부평구","24.04.25"
"2084","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","50.1550","202404","02","21,000","10","9","개인","개인","1989","부영로 196","-","중개거래","인천 부평구","24.04.22"
"2085","인천광역시 부평구 부평동","938","0938","0000","부평LH2단지","59.9600","202404","02","34,300","202","14","개인","개인","2012","동수로120번길 43","-","중개거래","인천 부평구","24.05.16"
"2086","인천광역시 부평구 부평동","938","0938","0000","부평LH2단지","59.9800","202404","02","35,100","212","5","개인","개인","2012","동수로120번길 43","-","중개거래","인천 부평구","24.05.17"
"2087","인천광역시 부평구 갈산동","362","0362","0000","하나","84.7500","202404","02","35,000","제104동","15","개인","개인","1992","갈월서로 45","-","중개거래","인천 부평구","24.06.05"
"2088","인천광역시 부평구 부개동","520","0520","0000","부평코오롱하늘채","34.2970","202404","01","28,500","107","10","개인","개인","2020","동수천로 117","-","중개거래","인천 부평구","24.06.03"
"2089","인천광역시 부평구 부개동","512","0512","0000","부개역푸르지오","59.9730","202404","01","51,000","105","19","개인","개인","2010","부일로 69","-","중개거래","인천 부평구","24.07.15"
"2090","인천광역시 부평구 산곡동","370-399","0370","0399","현대3차","84.9400","202404","01","35,000","308","3","개인","개인","1990","마장로 121","-","중개거래","인천 부평구","24.06.26"
"2091","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","84.3400","202404","01","36,000","제112","3","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","24.06.14"
"2092","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","84.3400","202404","01","39,300","제102","17","개인","법인","1998","세월천로 16","-","중개거래","인천 부평구","24.05.31"
"2093","인천광역시 부평구 갈산동","363","0363","0000","태화(363)","125.5600","202404","01","43,000","7","6","개인","개인","1992","갈월서로 46","-","중개거래","인천 부평구","24.06.03"
"2094","인천광역시 부평구 부평동","947","0947","0000","래미안부평","84.9930","202404","01","59,000","108","19","개인","개인","2014","길주남로10번길 21","-","중개거래","인천 부평구","24.05.31"
"2095","인천광역시 부평구 부개동","502-8","0502","0008","부개주공7단지","59.8000","202404","01","28,900","-","11","개인","개인","1998","동수천로 118","-","중개거래","인천 부평구","-"
"2096","인천광역시 부평구 부개동","120-46","0120","0046","백영","59.5000","202404","01","25,300","101","13","개인","개인","1999","수변로 115","-","중개거래","인천 부평구","24.06.07"
"2097","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","84.5800","202404","01","42,900","212","7","개인","개인","1999","원적로 361","-","중개거래","인천 부평구","24.05.27"
"2098","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","133.7100","202404","01","54,000","제101","19","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","24.06.14"
"2099","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.8600","202404","01","34,800","119","4","개인","개인","2005","굴포로 105","-","중개거래","인천 부평구","24.04.30"
"2100","인천광역시 부평구 삼산동","454-4","0454","0004","서해그랑블5단지","118.1342","202404","01","82,000","509","8","개인","개인","2004","굴포로 158","-","중개거래","인천 부평구","24.06.07"
"2101","인천광역시 부평구 부개동","501-1","0501","0001","부개주공6","84.7900","202403","31","48,500","-","11","개인","개인","1997","부개로 12","-","중개거래","인천 부평구","-"
"2102","인천광역시 부평구 산곡동","142-3","0142","0003","경남1차","75.2500","202403","31","24,800","107","15","개인","개인","1990","안남로222번길 27","-","중개거래","인천 부평구","24.05.08"
"2103","인천광역시 부평구 부평동","938","0938","0000","부평LH2단지","59.9600","202403","31","35,600","205","12","개인","개인","2012","동수로120번길 43","-","중개거래","인천 부평구","24.05.07"
"2104","인천광역시 부평구 청천동","192","0192","0000","우림필유(192-0)","77.6655","202403","31","28,300","101","15","개인","개인","2005","세월천로25번길 43","-","중개거래","인천 부평구","24.08.19"
"2105","인천광역시 부평구 삼산동","454-13","0454","0013","삼산타운6단지","84.9600","202403","31","58,000","602","4","개인","개인","2004","체육관로 57","-","중개거래","인천 부평구","24.07.15"
"2106","인천광역시 부평구 십정동","608-4","0608","0004","십정뜨란채1단지","84.4600","202403","31","30,650","111","1","개인","개인","2005","이규보로 79","-","중개거래","인천 부평구","24.04.30"
"2107","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","84.8200","202403","31","58,500","108","1","개인","개인","2022","원적로287번길 25","-","직거래","-","24.05.16"
"2108","인천광역시 부평구 청천동","5-5","0005","0005","영진","59.7700","202403","30","15,200","-","1","개인","개인","1995","청중로 81","-","중개거래","인천 부평구","24.05.10"
"2109","인천광역시 부평구 산곡동","38-26","0038","0026","진흥","39.1500","202403","30","15,500","다","4","개인","개인","1988","산청로 40","-","중개거래","인천 부평구","24.04.09"
"2110","인천광역시 부평구 산곡동","255-1","0255","0001","뉴서울아파트","84.2300","202403","30","24,500","6","15","개인","개인","1991","마장로264번길 36","-","중개거래","인천 부평구","24.06.10"
"2111","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","49.9400","202403","30","21,300","101","9","개인","개인","1992","굴포로 81","-","중개거래","인천 부평구","24.04.16"
"2112","인천광역시 부평구 부개동","499-2","0499","0002","푸른마을한신,삼부","99.8600","202403","30","56,500","103","5","개인","개인","1999","부개로 58","-","중개거래","인천 부평구","24.05.28"
"2113","인천광역시 부평구 부개동","520","0520","0000","부평코오롱하늘채","59.8430","202403","30","49,300","104","15","개인","개인","2020","동수천로 117","-","중개거래","인천 부평구","24.05.07"
"2114","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","59.3600","202403","30","29,300","제109","12","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","24.05.24"
"2115","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","84.9800","202403","30","50,500","222","17","개인","개인","2005","수변로 333","-","중개거래","인천 부평구","24.05.16"
"2116","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.8300","202403","30","32,500","105","5","개인","개인","2005","굴포로 105","-","중개거래","인천 부평구","24.05.03"
"2117","인천광역시 부평구 삼산동","494","0494","0000","부평삼산엠코타운","84.9080","202403","30","50,000","101","11","개인","개인","2007","후정로 7","-","중개거래","인천 부평구","24.08.20"
"2118","인천광역시 부평구 삼산동","56-3","0056","0003","삼보","55.1200","202403","30","16,000","2","12","개인","개인","1990","후정동로47번길 4","-","중개거래","인천 남동구, 인천 부평구","24.06.12"
"2119","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","52.4300","202403","30","32,300","24","5","개인","개인","1988","부평문화로 37","-","중개거래","인천 부평구","24.05.10"
"2120","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","76.7400","202403","30","49,800","25","4","개인","개인","1988","부평문화로 37","-","중개거래","인천 부평구","24.08.26"
"2121","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","76.3880","202403","30","30,000","3","2","개인","개인","1989","부영로 196","-","중개거래","인천 부평구","24.04.04"
"2122","인천광역시 부평구 부평동","182-47","0182","0047","프라이드주상복합아파트","40.7100","202403","30","8,800","부평 주상복합1","9","개인","개인","2002","경원대로 1426","-","중개거래","인천 부평구","24.04.30"
"2123","인천광역시 부평구 산곡동","370-399","0370","0399","현대3차","155.8400","202403","30","59,500","-","8","개인","개인","1989","마장로 121","-","중개거래","인천 부평구","-"
"2124","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","84.9600","202403","30","38,000","203","11","개인","개인","1987","안남로 91","-","중개거래","인천 부평구","24.06.13"
"2125","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","84.9500","202403","30","41,200","213","5","개인","개인","1999","원적로 361","-","중개거래","인천 부평구","24.05.03"
"2126","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","59.8800","202403","30","32,000","202","7","개인","개인","1999","원적로 361","-","중개거래","인천 부평구","24.05.03"
"2127","인천광역시 부평구 산곡동","137-8","0137","0008","한신(137-8)","41.2900","202403","30","16,000","103","6","개인","개인","1986","원적로416번길 38","-","중개거래","인천 부평구","24.05.03"
"2128","인천광역시 부평구 산곡동","137-3","0137","0003","한신(137-3)","64.3400","202403","30","20,000","101","6","개인","개인","1985","원적로416번길 20","-","중개거래","인천 부평구","24.04.23"
"2129","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","84.3400","202403","30","36,000","제103","13","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","24.05.17"
"2130","인천광역시 부평구 부개동","502-8","0502","0008","부개주공7단지","59.9900","202403","29","29,700","712","6","개인","개인","1998","동수천로 118","-","중개거래","인천 부평구","24.05.17"
"2131","인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","59.9800","202403","29","24,500","110","4","개인","개인","1995","경인로1118번길 67","-","중개거래","인천 부평구","24.05.16"
"2132","인천광역시 부평구 부개동","520","0520","0000","부평코오롱하늘채","72.9227","202403","29","58,500","102","8","개인","개인","2020","동수천로 117","-","중개거래","인천 부평구","24.06.05"
"2133","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","101.5150","202403","29","45,500","-","1","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","-"
"2134","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","84.3400","202403","29","35,000","제121","2","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","24.06.14"
"2135","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","84.9980","202403","29","30,500","7","1","개인","개인","1989","부영로 196","-","중개거래","인천 부평구","24.05.10"
"2136","인천광역시 부평구 부평동","497-2","0497","0002","삼진","48.5900","202403","29","15,500","A","5","개인","개인","1983","부일로 24","-","직거래","-","24.04.01"
"2137","인천광역시 부평구 갈산동","416","0416","0000","태화(416)","59.9300","202403","29","21,000","-","19","개인","개인","1994","부평북로 313","20240531","중개거래","인천 부평구","-"
"2138","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","84.9588","202403","29","56,000","107","9","개인","개인","2007","원적로 344","-","중개거래","인천 부평구","24.06.28"
"2139","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","59.9900","202403","29","41,600","101","8","개인","개인","2005","굴포로 105","-","중개거래","인천 부평구","24.05.17"
"2140","인천광역시 부평구 부평동","182-15","0182","0015","더원레뷰2차","48.5300","202403","29","18,500","-","7","개인","개인","2014","광장로24번길 49","-","중개거래","인천 부평구","24.04.23"
"2141","인천광역시 부평구 산곡동","180-78","0180","0078","부평신일해피트리더루츠","59.8990","202403","29","45,900","-","19","개인","개인","2022","산곡로 31","-","중개거래","인천 부평구","-"
"2142","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","41.0200","202403","29","16,500","103","1","개인","개인","1989","부영로 165","-","중개거래","인천 부평구","24.04.22"
"2143","인천광역시 부평구 부평동","947","0947","0000","래미안부평","84.9680","202403","29","61,400","104","11","개인","개인","2014","길주남로10번길 21","-","중개거래","인천 부평구","24.06.28"
"2144","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","39.4800","202403","28","18,200","1","5","개인","개인","1989","충선로 191","-","중개거래","인천 부평구","24.04.09"
"2145","인천광역시 부평구 십정동","188-2","0188","0002","정원","38.6100","202403","28","8,000","다","1","개인","개인","1987","상정로 19","-","직거래","-","24.04.01"
"2146","인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","39.9900","202403","28","17,350","106","12","개인","개인","1995","항동로75번길 11","-","중개거래","인천 부평구","24.06.20"
"2147","인천광역시 부평구 청천동","192","0192","0000","우림필유(192-0)","77.6655","202403","28","28,000","101","1","개인","개인","2005","세월천로25번길 43","-","중개거래","인천 부평구","24.06.20"
"2148","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","59.3600","202403","28","31,000","제111","4","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","24.06.18"
"2149","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","59.3600","202403","28","28,000","-","17","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","-"
"2150","인천광역시 부평구 삼산동","390-6","0390","0006","삼산주공미래타운3차","59.3900","202403","28","28,500","305","16","개인","개인","2000","부평북로 463","-","중개거래","인천 부평구","24.06.14"
"2151","인천광역시 부평구 삼산동","454-4","0454","0004","서해그랑블5단지","130.0383","202403","28","85,000","501","12","개인","개인","2004","굴포로 158","-","중개거래","인천 부평구","24.05.30"
"2152","인천광역시 부평구 삼산동","500","0500","0000","임광그대가","84.9100","202403","28","38,300","108","1","개인","개인","2008","영성서로 10","-","중개거래","인천 부평구","24.05.27"
"2153","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.8300","202403","28","33,750","103","9","개인","개인","2005","굴포로 105","-","중개거래","인천 부평구","24.05.10"
"2154","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","133.4480","202403","28","40,000","제505동","13","개인","개인","1993","안남로 260","-","중개거래","인천 부평구, 인천 연수구","24.05.16"
"2155","인천광역시 부평구 산곡동","43-1","0043","0001","수암","44.8200","202403","28","28,750","제2동","2","개인","개인","1988","마장로361번길 15","-","중개거래","인천 부평구","24.04.30"
"2156","인천광역시 부평구 산곡동","274-5","0274","0005","경남4차","59.7150","202403","28","23,000","401","5","개인","개인","1994","안남로206번길 18","-","중개거래","인천 부평구","24.05.23"
"2157","인천광역시 부평구 부평동","534-88","0534","0088","부평룩소르주상복합아파트","52.8624","202403","28","19,600","-","5","개인","개인","2018","경원대로 1350","-","중개거래","인천 부평구","24.04.01"
"2158","인천광역시 부평구 부평동","995","0995","0000","부평역화성파크드림","84.7388","202403","28","59,500","104동","14","개인","개인","2020","동수로 80","-","중개거래","인천 부평구","24.04.02"
"2159","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","52.4300","202403","28","32,000","1","2","개인","개인","1988","부평문화로 37","-","중개거래","인천 부평구","24.04.15"
"2160","인천광역시 부평구 부평동","65-7","0065","0007","욱일","84.1600","202403","28","29,500","1","14","개인","개인","1990","부흥로243번길 39","-","중개거래","인천 부평구","24.06.28"
"2161","인천광역시 부평구 부평동","65-7","0065","0007","욱일","84.1600","202403","28","25,000","1","14","개인","개인","1990","부흥로243번길 39","-","중개거래","인천 부평구","24.04.24"
"2162","인천광역시 부평구 부개동","496-2","0496","0002","부개주공1","49.9600","202403","28","30,000","105","15","개인","개인","1996","길주남로 143","-","중개거래","인천 부평구","24.05.07"
"2163","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","59.9700","202403","28","28,500","308","12","개인","개인","1996","길주남로 144","-","중개거래","인천 부평구","24.05.09"
"2164","인천광역시 부평구 부평동","546-43","0546","0043","포커스뷰","49.1000","202403","27","22,500","-","7","개인","개인","2016","경원대로1377번길 29-7","-","중개거래","인천 부평구","24.06.05"
"2165","인천광역시 부평구 삼산동","454-13","0454","0013","삼산타운6단지","84.9600","202403","27","60,000","607","4","개인","개인","2004","체육관로 57","-","중개거래","인천 부평구","24.06.05"
"2166","인천광역시 부평구 십정동","406-3","0406","0003","동암비버리씨티","12.3454","202403","27","5,000","-","9","법인","법인","2014","열우물로25번길 14-3","-","직거래","-","24.04.03"
"2167","인천광역시 부평구 부평동","947","0947","0000","래미안부평","84.9630","202403","27","64,000","101","11","개인","개인","2014","길주남로10번길 21","-","중개거래","인천 부평구","24.06.14"
"2168","인천광역시 부평구 삼산동","60-6","0060","0006","태산","54.1400","202403","27","14,000","1","3","개인","개인","1989","후정동로 50","-","직거래","-","24.03.28"
"2169","인천광역시 부평구 청천동","259","0259","0000","쌍용","72.3100","202403","27","31,500","2","3","개인","개인","1990","길주로494번길 12","-","중개거래","인천 부평구","24.05.31"
"2170","인천광역시 부평구 청천동","259","0259","0000","쌍용","72.3100","202403","27","31,500","-","3","개인","개인","1990","길주로494번길 12","20240531","중개거래","인천 부평구","-"
"2171","인천광역시 부평구 청천동","236-5","0236","0005","미도6","45.3300","202403","27","16,500","1","2","개인","개인","1988","길주로494번길 50","-","중개거래","인천 부평구","24.06.07"
"2172","인천광역시 부평구 갈산동","359","0359","0000","주공1단지","38.6400","202403","27","14,500","107","4","개인","개인","1992","굴포로 81","-","중개거래","인천 부평구","24.04.25"
"2173","인천광역시 부평구 부평동","217-3","0217","0003","엔에스파크(217-3)","72.2600","202403","27","22,300","102","13","개인","개인","2013","시장로 83-1","-","중개거래","인천 부평구","24.05.17"
"2174","인천광역시 부평구 부평동","408-1","0408","0001","신성프리뷰","82.7200","202403","27","26,800","신성프리뷰","4","개인","개인","2008","주부토로66번길 14","-","중개거래","인천 부평구","24.06.28"
