"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2023-01-01 ~ 2023-12-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 부평구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1469","인천광역시 부평구 부평동","433-70","0433","0070","리코팰리스(433-70)","47.6065","202308","02","19,500","리코팰리스","7","-","-","2015","주부토로81번길 43","-","직거래","-","23.08.02"
"1470","인천광역시 부평구 부개동","525","0525","0000","부개역코오롱하늘채","59.9611","202308","02","48,500","101","17","-","-","2021","부평문화로 216","-","중개거래","인천 부평구","23.10.06"
"1471","인천광역시 부평구 부개동","525","0525","0000","부개역코오롱하늘채","59.9611","202308","02","48,500","101","15","-","-","2021","부평문화로 216","-","중개거래","인천 부평구","23.11.02"
"1472","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","84.8500","202308","02","41,000","302","18","-","-","1998","안남로 272","-","중개거래","인천 부평구","23.09.18"
"1473","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202308","02","32,000","305","18","-","-","1998","안남로 272","-","중개거래","인천 부평구","23.10.19"
"1474","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","84.8500","202308","02","39,500","302","15","-","-","1998","안남로 272","-","중개거래","인천 부평구","23.08.31"
"1475","인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","59.9800","202308","02","24,900","109","8","-","-","1995","경인로1118번길 67","-","중개거래","인천 부평구","23.10.10"
"1476","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","84.9588","202308","02","51,000","206","18","-","-","2007","원적로 344","-","중개거래","인천 부평구","23.09.26"
"1477","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","84.5800","202308","02","39,000","212","8","-","-","1999","원적로 361","-","중개거래","인천 부평구","23.09.15"
"1478","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","59.8800","202308","02","29,000","203","9","-","-","1999","원적로 361","-","중개거래","인천 부평구","23.11.20"
"1479","인천광역시 부평구 산곡동","307","0307","0000","현대1차","84.6000","202308","02","37,800","112","8","-","-","1985","경원대로 1269","-","중개거래","인천 부평구","23.10.30"
"1480","인천광역시 부평구 부개동","14-2","0014","0002","진양","45.0500","202308","01","10,400","가","1","-","-","1989","부흥북로107번길 30","-","중개거래","인천 부평구","23.09.25"
"1481","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","84.8500","202308","01","40,000","101","18","-","-","1998","안남로 272","-","중개거래","인천 부평구","23.10.31"
"1482","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","84.3400","202308","01","36,000","제110","8","-","-","1998","세월천로 16","-","중개거래","인천 부평구","23.11.23"
"1483","인천광역시 부평구 산곡동","251-2","0251","0002","우성5차","83.6300","202308","01","24,800","제502동","2","-","-","1996","부흥로111번길 36","-","중개거래","인천 부평구","23.09.18"
"1484","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","76.3880","202308","01","29,500","3","4","-","-","1989","부영로 196","-","중개거래","인천 부평구","23.12.12"
"1485","인천광역시 부평구 산곡동","145","0145","0000","경남3차","84.8700","202308","01","27,500","308","6","-","-","1992","마장로272번길 76","-","중개거래","인천 부평구","23.11.13"
"1486","인천광역시 부평구 산곡동","30-10","0030","0010","삼도","38.2200","202308","01","28,800","가","2","-","-","1988","산청로 31","-","중개거래","인천 부평구","23.09.11"
"1487","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","59.8032","202308","01","46,000","118","28","-","-","2022","열우물로 90","-","중개거래","인천 부평구","23.10.25"
"1488","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","59.9600","202308","01","43,500","103","12","-","-","2022","원적로287번길 25","-","중개거래","인천 부평구","23.09.25"
"1489","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","76.3880","202308","01","32,000","1","8","-","-","1989","부영로 196","-","중개거래","인천 부평구","23.11.30"
"1490","인천광역시 부평구 산곡동","370-399","0370","0399","현대3차","84.9400","202307","31","36,000","307","5","-","-","1989","마장로 121","-","중개거래","인천 부평구","23.10.31"
"1491","인천광역시 부평구 삼산동","448-1","0448","0001","신성미소지움3단지","101.1500","202307","31","59,000","313","15","-","-","2005","수변로 334","-","중개거래","인천 부평구","23.11.10"
"1492","인천광역시 부평구 삼산동","454-4","0454","0004","서해그랑블5단지","130.0383","202307","31","88,500","503","11","-","-","2004","굴포로 158","-","중개거래","인천 부평구","23.08.21"
"1493","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","84.8500","202307","31","41,000","102","14","-","-","1998","안남로 272","-","중개거래","인천 계양구 인천 부평구","23.09.14"
"1494","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","59.9800","202307","31","26,700","313","3","-","-","1996","길주남로 144","-","중개거래","인천 부평구","23.10.04"
"1495","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","39.4800","202307","31","17,300","3","1","-","-","1989","충선로 191","-","중개거래","인천 부평구","23.08.04"
"1496","인천광역시 부평구 부개동","497-1","0497","0001","상우신명보람","111.4100","202307","31","59,000","203","5","-","-","1998","길주남로 175","-","중개거래","인천 부평구","23.11.15"
"1497","인천광역시 부평구 갈산동","361-3","0361","0003","대동2","45.0000","202307","31","20,000","-","11","-","-","1993","주부토로 201","20230807","중개거래","인천 부평구","-"
"1498","인천광역시 부평구 부평동","947","0947","0000","래미안부평","84.9630","202307","31","58,200","103","8","-","-","2014","길주남로10번길 21","-","중개거래","인천 부평구","23.11.10"
"1499","인천광역시 부평구 산곡동","52-11","0052","0011","부평두산위브더파크","84.9317","202307","31","60,000","-","13","-","-","2022","마곡로 14","-","중개거래","인천 부평구","23.12.28"
"1500","인천광역시 부평구 산곡동","145","0145","0000","경남3차","84.8700","202307","31","35,000","303","15","-","-","1992","마장로272번길 89","-","중개거래","인천 부평구","23.08.09"
"1501","인천광역시 부평구 산곡동","307","0307","0000","현대1차","108.5600","202307","31","45,900","105","12","-","-","1986","경원대로 1269","-","중개거래","인천 부평구","23.09.11"
"1502","인천광역시 부평구 부평동","439-2","0439","0002","태강CITY","49.9200","202307","30","25,500","-","13","-","-","2018","부평대로 108","20240704","중개거래","경기 ","-"
"1503","인천광역시 부평구 십정동","409-8","0409","0008","삼성캐슬","66.3600","202307","30","20,000","1","7","-","-","2009","백범로456번길 20-18","-","중개거래","인천 남동구","23.10.24"
"1504","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","84.9588","202307","30","49,000","110","14","-","-","2007","원적로 344","-","중개거래","인천 부평구","23.10.13"
"1505","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","59.3600","202307","30","28,000","제109","3","-","-","1998","세월천로 16","-","중개거래","인천 부평구","23.10.18"
"1506","인천광역시 부평구 산곡동","251-2","0251","0002","우성5차","83.6300","202307","30","24,500","제502동","2","-","-","1996","부흥로111번길 36","-","중개거래","인천 부평구","24.07.24"
"1507","인천광역시 부평구 부개동","502-8","0502","0008","부개주공7단지","59.9900","202307","29","30,000","709","22","-","-","1998","동수천로 118","-","중개거래","경기 부천시 인천 부평구","23.09.08"
"1508","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","39.9900","202307","29","18,000","319","2","-","-","1996","길주남로 144","-","중개거래","인천 부평구","23.09.26"
"1509","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","39.9900","202307","29","19,000","319","6","-","-","1996","길주남로 144","-","중개거래","인천 부평구","23.08.25"
"1510","인천광역시 부평구 부개동","494-1","0494","0001","대동(494-1)","84.9400","202307","29","34,500","제5","15","-","-","1991","부일로113번길 11","-","중개거래","인천 부평구","23.11.24"
"1511","인천광역시 부평구 청천동","259","0259","0000","쌍용","56.2500","202307","29","25,950","1","6","-","-","1990","길주로494번길 12","-","중개거래","인천 부평구","23.09.15"
"1512","인천광역시 부평구 산곡동","255-1","0255","0001","뉴서울아파트","84.8100","202307","29","27,500","2","8","-","-","1991","마장로264번길 33","-","중개거래","인천 남동구, 인천 부평구","23.11.17"
"1513","인천광역시 부평구 산곡동","255-1","0255","0001","뉴서울아파트","84.8100","202307","29","27,500","-","8","-","-","1991","마장로264번길 33","20231101","중개거래","인천 남동구, 인천 부평구","-"
"1514","인천광역시 부평구 산곡동","142-3","0142","0003","경남1차","84.4300","202307","29","32,700","104","5","-","-","1990","안남로222번길 27","-","중개거래","인천 미추홀구 인천 부평구","23.10.04"
"1515","인천광역시 부평구 삼산동","454-4","0454","0004","서해그랑블5단지","118.1342","202307","29","83,000","508","18","-","-","2004","굴포로 158","-","중개거래","인천 부평구","24.01.03"
"1516","인천광역시 부평구 부개동","520","0520","0000","부평코오롱하늘채","34.2970","202307","29","27,900","107","16","-","-","2020","동수천로 117","-","중개거래","인천 부평구","23.09.22"
"1517","인천광역시 부평구 부평동","518-1","0518","0001","스위트홈1동","44.8800","202307","29","18,300","스위트홈1","5","-","-","2015","장제로 100","-","중개거래","인천 부평구","23.09.18"
"1518","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.8600","202307","29","32,000","106","8","-","-","2005","굴포로 105","-","중개거래","인천 부평구","23.12.20"
"1519","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","84.9800","202307","29","50,600","217","17","-","-","2005","수변로 333","-","중개거래","인천 부평구","23.10.13"
"1520","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202307","29","30,000","203","16","-","-","1998","안남로 272","-","중개거래","인천 계양구 인천 부평구","23.09.15"
"1521","인천광역시 부평구 삼산동","170-1","0170","0001","삼산벽산블루밍","59.2488","202307","29","34,500","-","11","-","-","2005","후정동로 12","20230922","중개거래","인천 부평구","-"
"1522","인천광역시 부평구 산곡동","124-23","0124","0023","한화1단지","101.9500","202307","29","58,000","106","17","-","-","1997","원적로 361","-","직거래","-","23.08.08"
"1523","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","84.9600","202307","29","37,000","203","13","-","-","1987","안남로 91","-","중개거래","인천 부평구","23.10.23"
"1524","인천광역시 부평구 삼산동","454-4","0454","0004","서해그랑블5단지","118.1342","202307","29","82,000","510","8","-","-","2004","굴포로 158","-","중개거래","인천 부평구","24.01.18"
"1525","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","76.7400","202307","29","49,400","27","3","-","-","1989","부평문화로 37","-","중개거래","인천 부평구","23.09.14"
"1526","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","59.3900","202307","28","29,000","405","9","-","-","2000","영성중로 57","-","중개거래","경기 부천시 인천 부평구","23.10.13"
"1527","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","59.3900","202307","28","25,000","401","2","-","-","2000","영성중로 57","-","중개거래","인천 부평구","23.10.31"
"1528","인천광역시 부평구 삼산동","494","0494","0000","부평삼산엠코타운","59.9990","202307","28","33,000","102","1","-","-","2007","후정로 7","-","직거래","-","23.08.11"
"1529","인천광역시 부평구 부평동","124-21","0124","0021","MV","57.8300","202307","28","19,000","MV아파트","13","-","-","2015","장제로 162","-","중개거래","인천 부평구","23.08.03"
"1530","인천광역시 부평구 부평동","947","0947","0000","래미안부평","59.9230","202307","28","47,000","112","18","-","-","2014","길주남로10번길 21","-","중개거래","인천 부평구","23.08.22"
"1531","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","115.0311","202307","28","56,000","201","19","-","-","2007","원적로 344","-","중개거래","인천 부평구","23.10.13"
"1532","인천광역시 부평구 산곡동","124-23","0124","0023","한화1단지","84.3700","202307","28","35,000","108","19","-","-","1997","원적로 361","-","중개거래","인천 부평구","23.10.31"
"1533","인천광역시 부평구 산곡동","124-23","0124","0023","한화1단지","59.8800","202307","28","29,800","101","18","-","-","1997","원적로 361","-","중개거래","인천 부평구","23.10.20"
"1534","인천광역시 부평구 부개동","120-46","0120","0046","백영","84.5200","202307","28","33,000","101","21","-","-","1999","수변로 115","-","중개거래","경기 부천시 인천 부평구","23.11.03"
"1535","인천광역시 부평구 부개동","477-2","0477","0002","대진","39.6000","202307","28","25,000","나","1","-","-","1988","길주로 654","-","중개거래","인천 부평구","23.07.28"
"1536","인천광역시 부평구 부개동","520","0520","0000","부평코오롱하늘채","84.9977","202307","28","64,200","105","18","-","-","2020","동수천로 117","-","중개거래","인천 부평구","23.10.13"
"1537","인천광역시 부평구 부개동","520","0520","0000","부평코오롱하늘채","59.8430","202307","28","47,000","105","19","-","-","2020","동수천로 117","-","중개거래","인천 부평구","23.08.29"
"1538","인천광역시 부평구 갈산동","362","0362","0000","하나","84.7500","202307","27","33,000","102","12","-","-","1992","갈월서로 45","-","중개거래","인천 부평구","23.10.06"
"1539","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","84.9980","202307","27","36,500","6","6","-","-","1989","부영로 196","-","중개거래","인천 부평구","23.09.26"
"1540","인천광역시 부평구 부평동","577-2","0577","0002","퍼스트City56","49.3800","202307","27","12,400","퍼스트City56","13","-","-","2015","대정로 76","-","직거래","-","23.08.07"
"1541","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","54.5200","202307","27","22,850","102","5","-","-","1989","부영로 165","-","중개거래","인천 부평구","23.11.17"
"1542","인천광역시 부평구 삼산동","191","0191","0000","대보","56.3400","202307","27","19,000","3","1","-","-","1985","후정동로 5","-","중개거래","인천 계양구 인천 부평구","23.08.10"
"1543","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","59.8800","202307","26","31,500","217","9","-","-","1999","원적로 361","-","중개거래","인천 부평구","23.09.12"
"1544","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","84.9500","202307","26","41,750","204","13","-","-","1999","원적로 361","-","중개거래","인천 부평구","23.09.25"
"1545","인천광역시 부평구 갈산동","369","0369","0000","한국1,동아,팬더","59.8500","202307","26","26,750","제101","12","-","-","1993","갈월동로 40","-","중개거래","인천 부평구","23.10.30"
"1546","인천광역시 부평구 부평동","995","0995","0000","부평역화성파크드림","59.9300","202307","26","43,000","102동","12","-","-","2020","동수로 80","-","중개거래","인천 부평구","23.10.20"
"1547","인천광역시 부평구 부평동","504-4","0504","0004","현대홈타운(504-4)","43.7400","202307","26","19,800","-","5","-","-","2014","부일로 4","-","중개거래","경기 부천시","23.09.20"
"1548","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","39.4800","202307","26","16,900","3","14","-","-","1989","충선로 191","-","중개거래","인천 부평구 인천 서구","23.10.26"
"1549","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","84.3400","202307","26","37,800","제117","17","-","-","1998","세월천로 16","-","중개거래","인천 부평구","23.11.28"
"1550","인천광역시 부평구 청천동","399-6","0399","0006","광명","59.9750","202307","26","17,500","103","6","-","-","1995","평천로153번길 13","-","중개거래","인천 미추홀구","23.09.18"
"1551","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","59.5600","202307","26","30,000","305","6","-","-","1996","길주남로 144","-","중개거래","인천 부평구","23.10.24"
"1552","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","84.8500","202307","25","39,800","206","13","-","-","1998","안남로 272","-","중개거래","인천 부평구","23.10.13"
"1553","인천광역시 부평구 산곡동","124-23","0124","0023","한화1단지","84.3700","202307","25","36,000","108","17","-","-","1997","원적로 361","-","중개거래","인천 부평구","23.11.27"
"1554","인천광역시 부평구 산곡동","191-3","0191","0003","무지개","84.1500","202307","25","28,500","1","13","-","-","1991","마장로264번길 14","-","중개거래","인천 부평구","23.09.25"
"1555","인천광역시 부평구 청천동","390-5","0390","0005","무지개","84.7100","202307","25","25,000","1","13","-","-","1993","부평북로 123","-","중개거래","인천 부평구","23.09.13"
"1556","인천광역시 부평구 삼산동","513","0513","0000","서해그랑블","84.9800","202307","25","49,000","203","14","-","-","2011","영성동로18번길 20","-","중개거래","인천 부평구","23.09.15"
"1557","인천광역시 부평구 삼산동","453-1","0453","0001","삼산타운7단지","84.9600","202307","25","61,000","715","15","-","-","2004","체육관로 27","-","중개거래","인천 부평구","23.11.13"
"1558","인천광역시 부평구 삼산동","454-13","0454","0013","삼산타운6단지","84.0700","202307","25","62,700","610","12","-","-","2004","체육관로 57","-","중개거래","인천 부평구","23.08.18"
"1559","인천광역시 부평구 삼산동","448-1","0448","0001","신성미소지움3단지","101.4800","202307","25","62,400","309","15","-","-","2005","수변로 334","-","중개거래","인천 부평구","23.12.08"
"1560","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","49.5700","202307","25","20,300","403","20","-","-","2000","영성중로 57","-","중개거래","경기 부천시 인천 부평구","23.09.08"
"1561","인천광역시 부평구 부평동","124-32","0124","0032","갤럭시","49.9700","202307","25","18,500","갤럭시아파트","5","-","-","2015","장제로 160","-","중개거래","경기 부천시","23.10.20"
"1562","인천광역시 부평구 부평동","70-78","0070","0078","창보","84.9800","202307","25","32,500","101","1","-","-","1999","부영로166번길 16","-","중개거래","인천 부평구","23.10.20"
"1563","인천광역시 부평구 부개동","502-8","0502","0008","부개주공7단지","59.8000","202307","25","30,000","701","5","-","-","1998","동수천로 118","-","중개거래","인천 부평구","23.10.13"
"1564","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","84.9800","202307","24","50,800","-","22","-","-","2005","수변로 333","20230808","중개거래","인천 부평구","-"
"1565","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","84.9800","202307","24","54,000","209","17","-","-","2005","수변로 333","-","중개거래","인천 부평구","23.12.29"
"1566","인천광역시 부평구 삼산동","494","0494","0000","부평삼산엠코타운","122.0590","202307","24","52,000","109","2","-","-","2007","후정로 7","-","중개거래","인천 부평구","23.09.22"
"1567","인천광역시 부평구 삼산동","359","0359","0000","광명12차","57.8700","202307","24","17,000","1","3","-","-","1990","후정동로 63","-","중개거래","인천 부평구","23.08.18"
"1568","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","49.5700","202307","24","20,000","401","20","-","-","2000","영성중로 57","-","중개거래","인천 부평구","23.09.11"
"1569","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","59.9800","202307","24","27,000","318","12","-","-","1996","길주남로 144","-","중개거래","인천 부평구","23.10.31"
"1570","인천광역시 부평구 부평동","457-1","0457","0001","삼성캐슬(457-1)","59.7800","202307","24","19,000","삼성캐슬","9","-","-","2015","충선로 11","-","중개거래","인천 부평구","23.09.08"
"1571","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","76.7400","202307","24","50,800","13","8","-","-","1989","부평문화로 37","-","중개거래","인천 부평구","23.10.04"
"1572","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","84.3400","202307","24","33,000","제121","18","-","-","1998","세월천로 16","-","중개거래","인천 부평구","23.10.30"
"1573","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","84.3400","202307","24","40,800","제122","14","-","-","1998","세월천로 16","-","중개거래","인천 부평구","23.10.05"
"1574","인천광역시 부평구 청천동","259-5","0259","0005","미도7","59.9100","202307","24","22,000","1","2","-","-","1989","원길로24번길 5","-","중개거래","인천 부평구","23.09.25"
"1575","인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","84.6800","202307","24","35,500","208","1","-","-","1989","안남로 91","-","중개거래","인천 부평구","23.09.26"
"1576","인천광역시 부평구 부개동","496-2","0496","0002","부개주공1","59.9700","202307","24","32,500","106","20","-","-","1996","길주남로 143","-","중개거래","인천 부평구","23.10.31"
"1577","인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","59.9800","202307","24","23,500","108","4","-","-","1995","항동로75번길 11","-","중개거래","인천 부평구","23.10.31"
"1578","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","59.9500","202307","24","41,000","101","11","-","-","2022","원적로287번길 25","-","직거래","-","23.08.17"
"1579","인천광역시 부평구 산곡동","264-1","0264","0001","뉴서울(264-1)","84.9600","202307","24","24,000","203","9","-","-","1991","부흥로123번길 36","-","중개거래","인천 부평구","23.10.06"
"1580","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.8600","202307","24","33,700","104","14","-","-","2005","굴포로 105","-","중개거래","인천 부평구","23.10.25"
"1581","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","84.9800","202307","24","50,800","220","20","-","-","2005","수변로 333","-","중개거래","인천 부평구","23.10.13"
"1582","인천광역시 부평구 부평동","180-24","0180","0024","태강","54.5900","202307","23","16,000","-","9","-","-","2002","장제로 49","-","중개거래","인천 부평구","23.08.24"
"1583","인천광역시 부평구 청천동","399-6","0399","0006","광명","59.9750","202307","23","17,800","103","15","-","-","1995","평천로153번길 13","-","중개거래","인천 부평구","23.09.22"
"1584","인천광역시 부평구 부평동","452-11","0452","0011","블루밍아파트A동","58.3800","202307","23","20,500","-","12","-","-","2016","장제로76번길 21","-","중개거래","경기 부천시 인천 부평구","23.08.25"
"1585","인천광역시 부평구 구산동","360","0360","0000","부평자이","84.7461","202307","22","38,200","109","3","-","-","2006","일신로 120","-","중개거래","인천 부평구","23.09.11"
"1586","인천광역시 부평구 부개동","525","0525","0000","부개역코오롱하늘채","59.8972","202307","22","45,000","101","11","-","-","2021","부평문화로 216","-","중개거래","인천 부평구","23.10.04"
"1587","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","84.9800","202307","22","51,000","218","22","-","-","2005","수변로 333","-","중개거래","인천 부평구","23.12.15"
"1588","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.8600","202307","22","34,900","102","10","-","-","2005","굴포로 105","-","중개거래","인천 부평구","23.10.06"
"1589","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","59.9900","202307","22","40,900","109","9","-","-","2005","굴포로 105","-","중개거래","인천 부평구","23.10.06"
"1590","인천광역시 부평구 부개동","512","0512","0000","부개역푸르지오","59.9730","202307","22","48,500","109","23","-","-","2010","부일로 69","-","중개거래","경기 부천시 인천 부평구","23.08.31"
"1591","인천광역시 부평구 십정동","607","0607","0000","동암신동아","59.8000","202307","22","25,000","113","12","-","-","2000","아트센터로 118","-","중개거래","인천 부평구","23.09.27"
"1592","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","84.8500","202307","22","36,800","206","4","-","-","1998","안남로 272","-","중개거래","인천 부평구","23.09.22"
"1593","인천광역시 부평구 부평동","134-15","0134","0015","DH씨밀레","45.4700","202307","22","18,000","DH 씨밀레","8","-","-","2013","장제로110번길 4","-","중개거래","인천 부평구","23.08.21"
"1594","인천광역시 부평구 부평동","534-96","0534","0096","두산위브","84.8400","202307","22","45,000","102","3","-","-","2005","경원대로1344번길 8","-","중개거래","경기 ","24.02.15"
"1595","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","76.3880","202307","22","30,700","9","7","-","-","1989","부영로 196","-","중개거래","인천 부평구","23.09.04"
"1596","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","59.3900","202307","22","27,000","407","6","-","-","2000","영성중로 57","-","중개거래","인천 부평구","23.09.07"
"1597","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","59.9800","202307","22","26,900","312","8","-","-","1996","길주남로 144","-","중개거래","인천 부평구","23.10.17"
"1598","인천광역시 부평구 부개동","500-1","0500","0001","주공5","59.9900","202307","22","32,000","503","20","-","-","1998","부개로 11","-","중개거래","인천 부평구","23.10.17"
"1599","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","39.4800","202307","22","16,300","2","5","-","-","1989","충선로 191","-","중개거래","인천 부평구","23.08.23"
"1600","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","59.8800","202307","22","29,500","203","6","-","-","1999","원적로 361","-","중개거래","인천 부평구","23.11.06"
"1601","인천광역시 부평구 부평동","140-6","0140","0006","신영(1동2동)","46.7300","202307","21","25,000","-","1","-","-","1983","길주남로90번길 45","20231102","중개거래","인천 부평구","-"
"1602","인천광역시 부평구 산곡동","518","0518","0000","부평샬레아넬리스","84.9634","202307","21","38,000","101","2","-","-","2019","원적로 238","-","중개거래","인천 부평구","23.10.26"
"1603","인천광역시 부평구 산곡동","180-78","0180","0078","부평신일해피트리더루츠","84.9030","202307","21","59,200","-","22","-","-","2022","산곡로 31","-","중개거래","인천 부평구","-"
"1604","인천광역시 부평구 산곡동","264-1","0264","0001","뉴서울(264-1)","84.8900","202307","21","25,000","202","7","-","-","1991","부흥로123번길 36","-","직거래","-","23.08.10"
"1605","인천광역시 부평구 산곡동","137-8","0137","0008","한신(137-8)","41.2900","202307","21","17,500","104","2","-","-","1986","원적로416번길 38","-","중개거래","인천 부평구","23.10.06"
"1606","인천광역시 부평구 부개동","494-1","0494","0001","대동(494-1)","84.9400","202307","21","32,900","제5","3","-","-","1991","부일로113번길 11","-","중개거래","경기 부천시","23.08.21"
"1607","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","59.3600","202307","21","28,000","제111","5","-","-","1998","세월천로 16","-","중개거래","인천 부평구","23.11.22"
"1608","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","84.8500","202307","21","39,000","301","19","-","-","1998","안남로 272","-","중개거래","인천 부평구","23.08.07"
"1609","인천광역시 부평구 삼산동","254","0254","0000","한국","49.9500","202307","21","15,900","1","1","-","-","1989","평천로 395","-","중개거래","인천 부평구","23.08.25"
"1610","인천광역시 부평구 부평동","995","0995","0000","부평역화성파크드림","75.8025","202307","21","52,500","105동","21","-","-","2020","동수로 80","-","중개거래","인천 부평구","23.11.02"
"1611","인천광역시 부평구 부평동","140-6","0140","0006","신영(1동2동)","46.7300","202307","21","25,000","가","1","-","-","1983","길주남로90번길 45","-","중개거래","인천 부평구","23.11.02"
"1612","인천광역시 부평구 십정동","187-22","0187","0022","동보","84.5220","202307","20","27,000","101","19","-","-","1998","상정로 11","-","중개거래","인천 부평구","23.08.31"
"1613","인천광역시 부평구 부개동","512","0512","0000","부개역푸르지오","131.2040","202307","20","75,000","107","17","-","-","2010","부일로 69","-","중개거래","인천 부평구","23.11.17"
"1614","인천광역시 부평구 산곡동","185-17","0185","0017","한양(185-17)","84.6750","202307","20","26,000","102","1","-","-","1993","마장로272번길 20","-","중개거래","인천 부평구","23.08.28"
"1615","인천광역시 부평구 산곡동","307","0307","0000","현대1차","84.6000","202307","20","33,000","121","2","-","-","1986","경원대로 1269","-","중개거래","인천 부평구","23.10.27"
"1616","인천광역시 부평구 산곡동","307","0307","0000","현대1차","72.4800","202307","20","29,700","113","11","-","-","1985","경원대로 1269","-","중개거래","인천 부평구","23.08.24"
"1617","인천광역시 부평구 삼산동","393-4","0393","0004","삼산주공미래타운5차","84.3400","202307","20","35,700","509","4","-","-","2000","영성중로 16","-","중개거래","인천 부평구","23.11.17"
"1618","인천광역시 부평구 삼산동","206-2","0206","0002","동남","59.9100","202307","20","15,000","1","4","-","-","1989","후정동로25번길 3-10","-","직거래","-","23.07.24"
